Work_Order_Qty,Part_Desc__Adjusting Nut,Part_Desc__Ballnut,Part_Desc__Barrel,Part_Desc__Bearing,Part_Desc__Cable Head,Part_Desc__Cast,Part_Desc__Clamp,Part_Desc__Compound Dies,Part_Desc__Cutting Wheel,Part_Desc__Drill,Part_Desc__Drum,Part_Desc__Electrical Contact,Part_Desc__Fastener,Part_Desc__Flange,Part_Desc__Flange Bolt,Part_Desc__Gauge,Part_Desc__Hinge,Part_Desc__Housing,Part_Desc__Locker,Part_Desc__O-Ring,Part_Desc__Piston,Part_Desc__Plug,Part_Desc__Punch Holder,Part_Desc__Punch Plate,Part_Desc__Ring,Part_Desc__Slip Ring Adapter,Part_Desc__Socket,Part_Desc__Spindle,Part_Desc__Spinner,Part_Desc__Spur Gear,Part_Desc__Tube,Part_Desc__Wheel Shaft,Part_Desc__other,Rework_missing,Activity_Final Inspection Q.C.,Activity_Flat Grinding - Machine 11,Activity_Grinding Rework - Machine 27,Activity_Lapping - Machine 1,Activity_Laser Marking - Machine 7,Activity_Milling - Machine 14,Activity_Milling - Machine 16,Activity_Packing,Activity_Round Grinding - Machine 12,Activity_Round Grinding - Machine 2,Activity_Round Grinding - Machine 3,Activity_Round Grinding - Manual,Activity_Round Grinding - Q.C.,Activity_Turn & Mill. & Screw Assem - Machine 10,Activity_Turning & Milling - Machine 10,Activity_Turning & Milling - Machine 4,Activity_Turning & Milling - Machine 5,Activity_Turning & Milling - Machine 6,Activity_Turning & Milling - Machine 8,Activity_Turning & Milling - Machine 9,Activity_Turning & Milling Q.C.,Activity_Turning - Machine 8,Activity_Turning - Machine 9,Activity_Turning Q.C.,Activity_Wire Cut - Machine 13,Activity_other,Resource_ID0420,Resource_ID0937,Resource_ID0997,Resource_ID0998,Resource_ID3767,Resource_ID3846,Resource_ID4132,Resource_ID4163,Resource_ID4167,Resource_ID4219,Resource_ID4287,Resource_ID4326,Resource_ID4355,Resource_ID4385,Resource_ID4429,Resource_ID4445,Resource_ID4491,Resource_ID4493,Resource_ID4528,Resource_ID4529,Resource_ID4618,Resource_ID4641,Resource_ID4718,Resource_ID4794,Resource_ID4820,Resource_ID4872,Resource_ID4882,Resource_ID4932,Resource_other,Report_Type_B,Report_Type_D,Report_Type_S,Resource.1_Machine 1 - Lapping,Resource.1_Machine 10 - Grinding,Resource.1_Machine 11 - Grinding,Resource.1_Machine 12 - Grinding,Resource.1_Machine 14 - Milling,Resource.1_Machine 15 - Turning,Resource.1_Machine 16 - Milling,Resource.1_Machine 2 - Round Grinding,Resource.1_Machine 27 - Grinding,Resource.1_Machine 3 - Round Grinding,Resource.1_Machine 4 - Turning & Milling,Resource.1_Machine 5 - Turning & Milling,Resource.1_Machine 6 - Turning & Milling,Resource.1_Machine 7- Laser Marking,Resource.1_Machine 8 - Turning & Milling,Resource.1_Machine 9 - Turning & Milling,Resource.1_Packing,Resource.1_Quality Check 1,Resource.1_Wire Cut - Machine 13,Resource.1_other,mean_Qty_Completed,mean_Qty_for_MRB,mean_activity_duration,mean_hour,mean_weekday,mean_month,mean_timesincemidnight,mean_timesincelastevent,mean_timesincecasestart,mean_event_nr,mean_open_cases,std_Qty_Completed,std_Qty_for_MRB,std_activity_duration,std_hour,std_weekday,std_month,std_timesincemidnight,std_timesincelastevent,std_timesincecasestart,std_event_nr,std_open_cases,Classification
185.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,26.333333333333332,0.0,317.3333333333333,13.0,5.0,1.0,813.6666666666666,1594.0,2741.6666666666665,2.0,22.333333333333332,45.610671265980436,0.0,230.98989876904432,11.135528725660043,1.7320508075688772,0.0,680.1340554135878,1735.606810311598,2466.9378454540224,1.0,2.3094010767585034,1
185.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,19.75,0.0,288.0,15.5,3.75,1.0,956.75,1548.5,3604.75,2.5,24.5,39.5,0.0,197.51624405771457,10.376254944182254,2.8722813232690143,0.0,624.7236055515538,1420.0357976708428,2652.704202004689,1.2909944487358056,4.725815626252609,1
185.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,34.6,0.0,245.4,12.6,3.2,1.0,780.4,1264.6,4148.4,3.0,25.8,47.67389222624895,0.0,195.7889169488406,11.081516141756055,2.7748873851023217,0.0,669.4821132786147,1383.969761230353,2599.1164460254568,1.5811388300841898,5.019960159204453,1
185.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,6,0,1,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,28.833333333333332,0.0,217.0,10.666666666666666,3.3333333333333335,1.0,662.8333333333334,3453.8333333333335,6910.833333333333,3.5,27.333333333333332,44.91955773008753,0.0,188.43035848822237,10.98483803552272,2.503331114069145,0.0,664.4520800378809,5503.521905713346,7154.7573380700105,1.8708286933869707,5.853773711604051,1
185.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,7,0,2,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,24.714285714285715,0.0,199.42857142857142,10.285714285714286,3.4285714285714284,1.0,642.5714285714286,3024.1428571428573,8947.714285714286,4.0,28.428571428571427,42.42921275769909,0.0,178.18422783068945,10.078265156832725,2.29906813420444,0.0,608.9233277249435,5151.025639895141,8467.64323201928,2.160246899469287,6.078847008469693,1
185.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,0,3,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,27.0,0.0,184.875,10.5,3.5,1.0,657.25,2676.0,10505.25,4.5,29.25,39.81026429021971,0.0,170.0247355954001,9.350324669687755,2.138089935299395,0.0,565.2801454651869,4869.5230625948225,8992.514915194748,2.449489742783178,6.088631091750309,1
185.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,1,3,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,24.0,0.0,167.55555555555554,11.777777777777779,3.6666666666666665,1.0,733.6666666666666,2603.6666666666665,11941.666666666666,5.0,29.88888888888889,38.311225508981046,0.0,167.31565311643072,9.549578233851191,2.0615528128088303,0.0,576.3284653736964,4560.18771543453,9451.285335868344,2.7386127875258306,6.0092521257733145,1
10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,0.0,60.0,1.0,3.0,1.0,60.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10.0,0.0,58.0,4.0,3.0,1.0,268.0,208.0,208.0,1.5,20.5,0.0,0.0,2.8284271247461903,4.242640687119285,0.0,0.0,294.15642097360376,294.15642097360376,294.15642097360376,0.7071067811865476,0.7071067811865476,0
10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.0,0.0,76.0,10.0,2.0,1.0,651.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,0.0,68.0,10.5,1.0,1.0,670.5,3619.5,3619.5,1.5,24.5,7.0710678118654755,0.0,11.313708498984761,0.7071067811865476,1.4142135623730951,0.0,27.577164466275352,5118.745989009418,5118.745989009418,0.7071067811865476,7.7781745930520225,1
10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.333333333333333,0.0,65.33333333333333,11.0,0.6666666666666666,1.0,697.0,2433.0,4846.0,2.0,26.0,5.507570547286102,0.0,9.237604307034012,1.0,1.1547005383792517,0.0,49.86983055916673,4162.226207211713,4196.866330966474,1.0,6.082762530298219,1
24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,97.0,12.0,6.0,1.0,770.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,4,0,0,12.0,0.0,154.0,11.8,2.8,1.0,742.4,988.0,3428.4,5.5,32.8,11.925695879998878,0.0,144.69201006889696,3.3928028399998595,2.5298221281347035,0.0,197.97878674241844,1257.6966601247254,3245.224737980407,3.0276503540974917,0.9189365834726803,0
24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,1,4,0,0,13.090909090909092,0.0,145.45454545454547,10.818181818181818,2.5454545454545454,1.0,680.3636363636364,982.7272727272727,4099.454545454545,6.0,32.45454545454545,11.878169433498964,0.0,140.16230851149936,4.578606377887966,2.5441555126853532,0.0,278.5850939039176,1193.2839637663023,3798.919777084964,3.3166247903554,1.4396969378057556,0
24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,257.0,15.0,6.0,1.0,925.0,155.0,155.0,1.5,34.0,0.0,0.0,226.27416997969522,4.242640687119285,0.0,0.0,219.20310216782974,219.20310216782974,219.20310216782974,0.7071067811865476,0.0,0
24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6.666666666666667,0.0,308.3333333333333,12.0,4.0,1.0,745.6666666666666,352.3333333333333,455.6666666666667,2.0,33.333333333333336,11.547005383792515,0.0,183.0446211537868,6.0,3.4641016151377544,0.0,347.14022142836365,375.29499508164685,543.3473413327181,1.0,1.1547005383792526,0
24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,6.0,0.0,262.75,11.25,3.0,1.0,705.25,313.5,655.25,2.5,33.25,9.521904571390465,0.0,175.06641596834044,5.123475382979799,3.4641016151377544,0.0,294.739857049116,316.11653969171977,596.7843692099628,1.2909944487358056,0.957427107756339,0
24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,9.6,0.0,230.0,11.2,2.4,1.0,703.6,273.4,797.6,3.0,33.4,11.523888232710346,0.0,168.37161280928564,4.43846820423443,3.286335345030997,0.0,255.27886712377898,288.0751638027825,606.9854199237408,1.5811388300841898,0.8944271909999167,0
24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,12.0,0.0,195.83333333333334,11.333333333333334,2.3333333333333335,1.0,712.6666666666666,718.0,1382.6666666666667,3.5,33.333333333333336,11.865917579353061,0.0,172.28861444293605,3.983298465677241,2.9439202887759492,0.0,229.40589937197925,1119.1089312484287,1532.5022240331875,1.8708286933869707,0.8164965809277266,0
24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,13.714285714285714,0.0,186.57142857142858,11.714285714285714,2.2857142857142856,1.0,738.0,634.2857142857143,1819.4285714285713,4.0,33.142857142857146,11.743285822322553,0.0,159.17480657321073,3.773340063934768,2.690370836538197,0.0,219.88254440344582,1045.33594508906,1814.5144306529003,2.160246899469287,0.8997354108424367,0
24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,12.0,0.0,168.0,12.125,2.25,1.0,761.0,559.0,2151.0,4.5,33.0,11.904380946285519,0.0,156.44898757833403,3.6815175442433286,2.49284690951645,0.0,213.71342627787465,990.9424085903565,1923.9614638255398,2.449489742783178,0.9258200997725506,0
24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,10.666666666666666,0.0,167.77777777777777,12.11111111111111,2.4444444444444446,1.0,761.5555555555555,799.5555555555555,2711.5555555555557,5.0,32.888888888888886,11.832159566199232,0.0,146.34614598425352,3.4439963866286374,2.4037008503093262,0.0,199.91755245044834,1174.7441328977889,2463.1132795260914,2.7386127875258306,0.9279607271383361,0
5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0.0,328.0,11.5,0.0,1.0,696.0,276.0,276.0,1.5,34.0,1.4142135623730951,0.0,294.15642097360376,6.363961030678928,0.0,0.0,390.32294321497426,390.32294321497426,390.32294321497426,0.7071067811865476,1.4142135623730951,1
5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.0,0.0,240.0,13.333333333333334,0.0,1.0,809.6666666666666,205.66666666666666,389.6666666666667,2.0,34.333333333333336,1.0,0.0,257.8681833805792,5.507570547286102,0.0,0.0,339.0226147815708,301.6891336016817,339.0226147815708,1.0,1.154700538379251,1
5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2.25,0.0,186.75,14.25,0.0,1.0,873.5,161.25,453.5,2.5,34.5,1.707825127659933,0.0,235.95108956448297,4.856267428111155,0.0,0.0,304.8327410236637,261.85667199188697,304.8327410236637,1.2909944487358056,0.9999999999999993,1
5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.0,0.0,221.4,12.4,0.2,1.0,758.8,264.0,626.8,3.0,34.0,1.5811388300841898,0.0,218.53558062704573,5.89915248150105,0.4472135954999579,0.0,368.06616253059724,322.82270676022773,468.88879278566685,1.5811388300841898,1.4142135623730947,1
13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,196.0,10.0,0.0,1.0,632.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,71.0,1.0,4.0,1.0,74.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,5,0,0,0,1,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,11.0,0.0,242.0,11.6,2.6,1.0,728.7,567.7,3678.7,5.5,25.9,13.792107243718133,0.0,215.33281733684305,6.6365988611972355,2.8362729848243533,0.0,409.1324289816739,959.948268282087,1992.3366543946443,3.0276503540974917,4.0947120370871835,1
105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,198.5,3.5,4.0,1.0,236.5,162.5,162.5,1.5,21.0,0.0,0.0,180.31222920256963,3.5355339059327378,0.0,0.0,229.80970388562795,229.80970388562795,229.80970388562795,0.7071067811865476,0.0,1
105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.3333333333333333,0.0,191.0,6.333333333333333,4.666666666666667,1.0,400.6666666666667,1178.3333333333333,1286.6666666666667,2.0,21.333333333333332,0.5773502691896258,0.0,128.16005617976296,5.507570547286102,1.1547005383792515,0.0,327.5031806461326,1766.9630254573333,1953.8828862890766,1.0,0.5773502691896263,1
105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1.5,0.0,146.0,7.75,5.0,1.0,487.5,888.5,1853.5,2.5,21.5,2.380476142847617,0.0,138.02173741842262,5.315072906367325,1.1547005383792515,0.0,318.85053969950667,1554.8158519044414,1957.1166717052579,1.2909944487358056,0.5773502691896263,1
105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,4.0,0.0,184.6,9.6,5.2,1.0,603.8,775.0,2257.8,3.0,22.2,5.958187643906492,0.0,147.4357487178737,6.18869937870632,1.0954451150103321,0.0,379.31214059136045,1370.2191430570513,1920.942919505939,1.5811388300841898,1.6431676725154987,1
